ward,precinct,total_votes,turnout_pct,emanuel_count,emanuel_pct,delvalle_count,delvalle_pct,braun_count,braun_pct,chico_count,chico_pct,watkins_count,watkins_pct,walls_count,walls_pct
5,31,228,143,62.72,10,4.39,43,18.86,21,9.21,7,3.07,4,1.75
5,32,408,250,61.27,20,4.90,78,19.12,38,9.31,13,3.19,9,2.21
5,33,181,114,62.98,6,3.31,51,28.18,4,2.21,4,2.21,2,1.10
5,34,281,187,66.55,10,3.56,54,19.22,19,6.76,7,2.49,4,1.42
5,35,195,130,66.67,20,10.26,22,11.28,15,7.69,5,2.56,3,1.54
5,36,112,71,63.39,1,0.89,22,19.64,9,8.04,8,7.14,1,0.89
5,37,196,116,59.18,27,13.78,17,8.67,29,14.80,6,3.06,1,0.51
5,38,294,197,67.01,41,13.95,25,8.50,23,7.82,6,2.04,2,0.68
5,39,332,229,68.98,53,15.96,14,4.22,34,10.24,2,0.60,0,0.00
5,40,211,150,71.09,3,1.42,32,15.17,14,6.64,10,4.74,2,0.95
5,41,242,173,71.49,37,15.29,4,1.65,28,11.57,0,0.00,0,0.00
5,42,262,169,64.50,9,3.44,54,20.61,17,6.49,10,3.82,3,1.15
5,43,255,145,56.86,13,5.10,68,26.67,19,7.45,6,2.35,4,1.57
5,44,264,161,60.98,13,4.92,40,15.15,29,10.98,12,4.55,9,3.41
5,45,124,71,57.26,3,2.42,39,31.45,4,3.23,3,2.42,4,3.23
5,46,247,164,66.40,31,12.55,19,7.69,29,11.74,3,1.21,1,0.40
5,47,179,113,63.13,9,5.03,36,20.11,11,6.15,9,5.03,1,0.56
5,48,184,106,57.61,24,13.04,28,15.22,21,11.41,3,1.63,2,1.09
5,49,57,30,52.63,2,3.51,16,28.07,8,14.04,0,0.00,1,1.75
5,50,167,115,68.86,1,0.60,31,18.56,12,7.19,4,2.40,4,2.40
5,51,147,80,54.42,5,3.40,36,24.49,18,12.24,7,4.76,1,0.68
5,52,5,4,80.00,1,20.00,0,0.00,0,0.00,0,0.00,0,0.00
5,53,280,181,64.64,29,10.36,31,11.07,26,9.29,10,3.57,3,1.07
5,54,364,208,57.14,20,5.49,77,21.15,39,10.71,6,1.65,14,3.85
5,55,219,161,73.52,6,2.74,26,11.87,22,10.05,1,0.46,3,1.37
6,1,322,176,54.66,13,4.04,86,26.71,34,10.56,7,2.17,6,1.86
6,2,276,148,53.62,11,3.99,71,25.72,30,10.87,11,3.99,5,1.81
6,3,294,187,63.61,7,2.38,66,22.45,16,5.44,13,4.42,5,1.70
6,4,180,98,54.44,1,0.56,58,32.22,12,6.67,4,2.22,7,3.89
6,5,114,74,64.91,2,1.75,26,22.81,6,5.26,6,5.26,0,0.00
6,6,229,133,58.08,11,4.80,54,23.58,21,9.17,5,2.18,5,2.18
6,7,233,150,64.38,4,1.72,49,21.03,22,9.44,8,3.43,0,0.00
6,8,343,199,58.02,8,2.33,92,26.82,24,7.00,10,2.92,10,2.92
6,9,257,145,56.42,11,4.28,60,23.35,20,7.78,16,6.23,5,1.95
6,10,371,235,63.34,9,2.43,88,23.72,25,6.74,6,1.62,8,2.16
6,11,264,156,59.09,13,4.92,61,23.11,21,7.95,7,2.65,6,2.27
6,12,184,112,60.87,6,3.26,42,22.83,11,5.98,8,4.35,5,2.72
6,13,219,147,67.12,2,0.91,53,24.20,7,3.20,6,2.74,4,1.83
6,14,241,143,59.34,10,4.15,50,20.75,25,10.37,9,3.73,4,1.66
6,15,163,103,63.19,3,1.84,33,20.25,12,7.36,8,4.91,4,2.45
6,16,314,186,59.24,9,2.87,71,22.61,25,7.96,18,5.73,5,1.59
6,17,310,163,52.58,13,4.19,85,27.42,33,10.65,6,1.94,10,3.23
6,18,144,85,59.03,1,0.69,27,18.75,15,10.42,13,9.03,3,2.08
6,19,290,161,55.52,13,4.48,67,23.10,27,9.31,16,5.52,6,2.07
6,20,231,147,63.64,9,3.90,45,19.48,17,7.36,11,4.76,2,0.87
6,21,271,159,58.67,6,2.21,66,24.35,23,8.49,15,5.54,2,0.74
6,22,236,144,61.02,6,2.54,51,21.61,25,10.59,7,2.97,3,1.27
6,23,209,140,66.99,4,1.91,40,19.14,17,8.13,4,1.91,4,1.91
6,24,232,132,56.90,6,2.59,57,24.57,19,8.19,12,5.17,6,2.59
6,25,177,120,67.80,2,1.13,35,19.77,11,6.21,7,3.95,2,1.13
6,26,285,171,60.00,12,4.21,63,22.11,25,8.77,9,3.16,5,1.75
6,27,314,184,58.60,8,2.55,66,21.02,33,10.51,15,4.78,8,2.55
6,28,441,236,53.51,9,2.04,121,27.44,57,12.93,10,2.27,8,1.81
6,29,327,183,55.96,11,3.36,82,25.08,32,9.79,10,3.06,9,2.75
6,30,211,131,62.09,3,1.42,41,19.43,18,8.53,11,5.21,7,3.32
6,31,309,183,59.22,7,2.27,69,22.33,33,10.68,11,3.56,6,1.94
6,32,231,136,58.87,4,1.73,62,26.84,20,8.66,3,1.30,6,2.60
6,33,304,181,59.54,10,3.29,60,19.74,32,10.53,11,3.62,10,3.29
6,34,206,123,59.71,5,2.43,49,23.79,19,9.22,8,3.88,2,0.97
6,35,237,135,56.96,5,2.11,65,27.43,17,7.17,9,3.80,6,2.53
6,36,143,79,55.24,6,4.20,34,23.78,16,11.19,5,3.50,3,2.10
6,37,320,173,54.06,18,5.63,75,23.44,24,7.50,21,6.56,9,2.81
6,38,257,144,56.03,12,4.67,73,28.40,19,7.39,8,3.11,1,0.39
6,39,192,109,56.77,7,3.65,49,25.52,19,9.90,8,4.17,0,0.00
6,40,124,68,54.84,4,3.23,26,20.97,18,14.52,6,4.84,2,1.61
6,41,290,148,51.03,9,3.10,82,28.28,30,10.34,18,6.21,3,1.03
